record_id,station_id,station_name,measured_at,temperature_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_direction,pm10_ugm3,pm25_ugm3,rainfall_mm,battery_pct,status
47390,ST-02,유성관측소,2025-05-19 17:30:00,24.7,67.9,1011.5,3.32,NW,31.1,21.0,0.0,35.6,OK
47391,ST-01,대덕관측소,2025-05-15 01:00:00,15.7,65.3,1007.8,0.74,SW,26.2,13.7,0.0,39.2,정상
47392,ST-08,논산관측소,2025/06/04 06:00,20.7,66.7,1014.6,4.16,NE,39.3,,0.0,30.3,점검중
47393,ST-10,서산관측소,2025/07/06 06:30,21.0,64.1,1008.3,0.84,S,18.7,13.5,0.0,92.3,MAINT
47394,ST-12,아산관측소,2025/04/09 07:00,7.5,55.9,1007.5,3.41,NE,16.8,8.4,0.0,55.2,정상
47395,ST-03,신탄진관측소,2025/01/24 11:00,4.6,65.9,1014.9,4.66,W,25.6,15.7,0.0,88.7,정상
47396,ST-09,보령관측소,2025-01-06 23:00:00,-3.9,94.3,1023.4,2.49,S,10.0,6.1,0.0,96.7,정상
47397,ST-11,당진관측소,2025-02-17 08:00:00,-5.4,87.2,1014.1,5.63,남동,13.8,11.7,0.0,78.4,점검중
47398,ST-05,청주관측소,2025-02-02 23:00:00,1.3,81.7,1017.4,5.98,SE,18.7,11.8,0.0,84.5,OK
47399,ST-06,천안관측소,2025-02-09 04:00:00,-4.7,88.6,1011.1,5.69,W,13.4,12.2,0.0,81.6,ERROR
47400,ST-04,세종관측소,13-May-2025 23:00:00,13.5,83.1,1009.2,1.06,N,67.3,,0.0,38.9,정상
47401,ST-07,공주관측소,2025-11-04 16:30:00,10.8,72.9,1017.8,1.54,SW,,16.5,0.0,35.4,정상
47402,ST-09,보령관측소,18-Jun-2025 14:00:00,26.6,59.3,1014.1,1.7,S,18.4,18.5,0.0,98.3,ERROR
47403,ST-01,대덕관측소,2025/03/06 20:00,8.9,78.1,1025.6,5.25,W,57.6,35.3,0.0,71.9,NORMAL
47404,ST-04,세종관측소,2025/04/12 09:00,11.7,88.6,1010.5,2.75,N,44.3,17.9,0.0,53.8,OK
47405,ST-05,청주관측소,2025/06/29 20:00,24.3,61.4,1009.5,4.65,N,48.8,32.7,0.0,94.3,오류
47406,ST-03,신탄진관측소,2025-01-30 20:30:00,2.9,82.8,1004.6,6.3,NE,,14.3,0.0,84.4,정상
47407,ST-05,청주관측소,2025-01-02 07:00:00,-2.8,91.7,1012.2,3.67,N,40.0,19.9,5.2,99.9,NORMAL
47408,ST-11,당진관측소,2025-05-11 16:30:00,19.5,71.6,1012.4,1.27,E,20.7,10.1,0.0,40.9,오류
47409,ST-10,서산관측소,2025-04-09 06:00:00,8.3,81.8,1003.6,1.98,북,24.4,15.2,0.0,55.8,오류
47410,ST-05,청주관측소,2025-07-30 11:30:00,24.6,55.0,1019.2,1.62,SW,47.0,26.8,2.1,80.5,NORMAL
47411,ST-12,아산관측소,2025/06/14 13:30,25.4,52.7,1008.8,2.22,SW,13.8,4.4,0.0,25.0,OK
47412,ST-07,공주관측소,2025-09-18 20:00:00,18.4,48.4,1015.4,2.58,SE,34.2,14.1,3.4,58.4,정상
47413,ST-08,논산관측소,08-Nov-2025 04:00:00,6.1,71.4,1010.4,2.73,W,10.0,4.1,0.0,33.7,NORMAL
47414,ST-10,서산관측소,10-Nov-2025 08:00:00,7.9,71.5,1007.3,6.24,NW,23.1,16.1,1.2,32.6,정상
47415,ST-10,서산관측소,2025/07/14 12:00,26.2,62.7,1015.8,2.67,NW,33.9,17.3,0.0,87.4,정상
47416,ST-10,서산관측소,2025-09-27 07:00:00,11.8,64.6,1004.3,2.51,E,68.3,42.3,0.0,52.7,정상
47417,ST-06,천안관측소,2025-08-23 16:30:00,25.4,76.7,1005.0,0.51,N,82.5,42.6,0.0,68.3,NORMAL
47418,ST-11,당진관측소,2025-06-30 14:30:00,24.8,52.0,1008.2,1.79,S,67.0,28.6,0.0,93.0,정상
47419,ST-10,서산관측소,18-Mar-2025 23:00:00,1.0,90.8,1007.8,0.31,SE,15.7,13.6,0.0,66.0,ERROR
47420,ST-04,세종관측소,2025-03-05 07:00:00,0.8,70.8,1009.7,1.26,NE,17.3,8.3,0.0,71.0,정상
47421,ST-02,유성관측소,2025-03-08 16:30:00,9.1,70.3,1013.4,3.06,S,19.4,8.7,0.0,70.2,정상
47422,ST-12,아산관측소,2025-11-23 11:30:00,8.5,88.3,1018.2,2.18,S,8.9,5.0,0.0,27.0,정상
47423,ST-02,유성관측소,2025-08-23 19:30:00,21.0,59.7,1019.4,1.15,S,28.1,7.9,0.0,68.8,OK
47424,ST-08,논산관측소,2025-03-11 05:30:00,1.6,76.1,1007.6,3.43,S,18.8,11.1,0.0,68.8,MAINT
47425,ST-07,공주관측소,2025-01-20 19:00:00,3.4,74.2,1016.4,0.7,E,41.7,24.5,0.0,91.4,정상
47426,ST-11,당진관측소,2025-02-02 12:30:00,2.1,79.6,1012.0,1.42,W,21.6,14.5,0.0,87.5,정상
47427,ST-08,논산관측소,2025-02-13 11:00:00,6.4,89.7,1012.6,2.61,SE,25.1,12.3,0.0,81.0,정상
47428,ST-04,세종관측소,2025-07-21 16:00:00,29.0,56.5,994.9,1.69,SE,22.7,10.7,0.0,83.6,ERROR
47429,ST-05,청주관측소,2025-03-27 19:00:00,10.2,71.8,1012.0,2.63,NE,38.1,22.9,0.0,61.3,정상
47430,ST-04,세종관측소,2025-03-28 20:00:00,,60.0,1014.2,0.88,NE,19.4,14.7,0.0,60.2,ERROR
47431,ST-06,천안관측소,2025/03/09 14:30,9.7,76.1,1006.0,0.95,S,57.7,29.4,0.0,69.4,점검중
47432,ST-03,신탄진관측소,11-Jun-2025 09:00:00,23.3,58.2,1012.7,1.18,NW,14.1,5.0,,26.1,OK
47433,ST-01,대덕관측소,2025-09-30 14:30:00,21.7,72.8,1009.1,2.09,SW,33.3,15.2,0.0,50.3,MAINT
47434,ST-05,청주관측소,30-May-2025 09:00:00,16.5,61.6,999.4,2.48,NW,31.5,20.0,0.0,32.5,정상
47435,ST-07,공주관측소,2025-02-11 10:30:00,1.0,84.2,1018.0,1.03,NW,32.0,,0.0,80.8,정상
47436,ST-07,공주관측소,2025/07/19 05:30,18.3,74.3,1007.3,3.52,N,11.7,5.6,0.0,85.1,정상
47437,ST-08,논산관측소,17-Jun-2025 00:30:00,21.8,74.0,1015.5,2.81,남서,61.4,39.5,0.0,100.0,OK
47438,ST-06,천안관측소,2025-07-08 06:00:00,22.3,73.4,1005.5,3.04,NW,94.8,47.4,0.0,90.8,ERROR
47439,ST-12,아산관측소,22-Nov-2025 21:00:00,4.5,78.2,1019.7,6.02,N,13.7,9.4,0.0,25.6,정상
47440,ST-11,당진관측소,2025-09-16 23:30:00,13.4,68.5,1003.1,0.76,SW,46.3,31.3,0.0,57.3,OK
47441,ST-02,유성관측소,02-Sep-2025 23:30:00,14.8,62.9,1021.0,0.75,W,15.8,8.6,0.0,63.4,OK
47442,ST-02,유성관측소,2025-03-15 02:30:00,-3.5,73.6,1004.2,-999.0,W,21.2,14.3,0.0,66.9,OK
47443,ST-02,유성관측소,2025-03-29 17:30:00,7.4,73.1,1023.9,2.87,NW,23.8,9.8,0.0,60.3,점검
47444,ST-08,논산관측소,2025-01-19 06:00:00,-2.4,76.0,1007.3,5.36,NW,14.7,6.9,0.0,91.8,정상
47445,ST-09,보령관측소,2025-05-29 13:00:00,23.4,45.9,1017.2,2.7,SE,19.4,10.8,0.0,32.0,OK
47446,ST-09,보령관측소,2025/06/29 23:00,22.8,58.3,1012.7,3.5,SE,26.9,19.9,1.7,94.3,점검중
47447,ST-01,대덕관측소,2025-05-06 12:30:00,,67.9,1011.3,1.78,SW,68.9,27.0,0.0,43.7,정상
47448,ST-01,대덕관측소,2025/07/12 03:00,19.6,50.7,1020.1,2.25,SW,37.0,25.4,1.2,88.8,OK
47449,ST-10,서산관측소,02-Dec-2025 11:30:00,4.3,85.9,1016.3,3.97,N,17.4,12.9,0.0,97.0,normal
47450,ST-03,신탄진관측소,2025-04-23 03:00:00,12.4,81.8,1007.0,3.07,W,22.5,6.9,0.0,49.7,정상
47451,ST-11,당진관측소,2025-10-09 16:00:00,19.8,69.1,1016.0,3.32,S,42.6,15.9,0.0,47.5,오류
47452,ST-12,아산관측소,2025-05-27 22:30:00,15.9,57.9,1015.2,2.97,W,44.8,21.7,0.0,33.4,정상
47453,ST-07,공주관측소,2025-11-19 05:00:00,2.8,82.9,1016.4,1.44,W,32.0,13.1,0.0,28.4,점검중
47454,ST-04,세종관측소,2025-01-29 03:00:00,-1.6,93.6,1023.6,9.2,E,19.0,14.0,0.0,86.3,정상
47455,ST-09,보령관측소,06-Jul-2025 01:30:00,16.6,61.6,1026.6,3.37,E,30.3,16.0,0.0,90.4,정상
47456,ST-07,공주관측소,2025-06-05 02:30:00,13.7,78.0,1011.1,5.41,S,81.0,40.8,0.0,30.2,점검중
47457,ST-02,유성관측소,2025/11/04 03:30,1.0,80.4,1011.0,1.16,NW,26.1,18.7,0.0,35.9,오류
47458,ST-09,보령관측소,13-Jun-2025 14:30:00,28.5,61.2,1009.1,2.18,SW,,20.8,0.0,24.6,정상
47459,ST-12,아산관측소,2025-07-22 11:30:00,29.1,57.5,1004.6,5.97,N,33.4,18.7,0.0,83.4,OK
47460,ST-12,아산관측소,2025-08-30 21:00:00,17.6,66.0,1013.3,4.77,E,30.9,23.2,0.0,65.3,normal
47461,ST-05,청주관측소,2025-02-10 21:30:00,-1.0,85.0,1016.4,2.96,W,15.1,8.1,0.0,81.2,OK
47462,ST-12,아산관측소,2025-10-12 00:00:00,8.9,83.8,1011.2,2.0,SW,10.5,3.5,0.0,46.7,ERROR
47463,ST-06,천안관측소,26-Nov-2025 23:30:00,-1.3,90.1,1007.4,2.79,남동,18.7,8.1,0.0,25.6,점검중
47464,ST-05,청주관측소,2025/08/08 14:00,27.0,56.6,1001.6,6.02,남,22.5,14.9,0.0,75.9,정상
47465,ST-10,서산관측소,2025-07-26 06:00:00,18.4,68.9,1019.3,0.32,SE,5.8,0.8,0.0,83.3,정상
47466,ST-02,유성관측소,2025-07-14 09:30:00,22.6,76.5,1005.9,1.17,NE,17.4,7.7,0.0,87.1,점검중
47467,ST-01,대덕관측소,2025-03-09 12:00:00,7.5,90.3,1007.9,3.15,W,23.2,11.4,0.0,69.5,normal
47468,ST-04,세종관측소,2025/01/04 00:30,-3.6,93.1,1017.2,2.82,NW,45.5,23.3,0.0,100.0,정상
47469,ST-07,공주관측소,2025-11-27 10:00:00,3.0,75.3,1016.0,1.19,NW,16.2,9.2,0.0,26.2,정상
47470,ST-11,당진관측소,2025-10-03 15:00:00,16.6,74.9,1015.0,2.19,NW,6.2,1.4,0.0,50.9,정상
47471,ST-02,유성관측소,05-Jan-2025 14:00:00,6.4,68.5,1018.7,4.08,W,15.3,8.5,0.0,99.0,MAINT
47472,ST-06,천안관측소,2025-06-22 05:30:00,19.8,46.7,1018.2,3.52,S,28.8,21.8,0.0,97.4,오류
47473,ST-10,서산관측소,2025/08/11 12:30,23.6,68.5,1016.2,1.47,SE,23.5,,0.0,75.0,점검중
47474,ST-10,서산관측소,2025-05-03 20:00:00,-999.0,68.6,1001.8,6.95,SE,137.3,76.8,0.0,45.6,정상
47475,ST-01,대덕관측소,2025-11-09 00:30:00,4.1,65.2,1010.2,7.94,SW,17.7,10.3,0.0,34.0,normal
47476,ST-12,아산관측소,2025-03-30 01:00:00,3.4,79.6,1022.2,1.05,남동,77.3,52.4,0.0,58.4,오류
47477,ST-05,청주관측소,11-Dec-2025 20:30:00,2.5,89.0,1006.0,0.78,E,,30.2,0.0,95.5,MAINT
47478,ST-11,당진관측소,2025/11/08 16:00,9.7,69.8,1016.1,1.27,NE,13.7,8.4,0.0,33.2,오류
47479,ST-11,당진관측소,2025/05/26 07:00,16.2,46.9,1020.5,1.82,N,49.6,28.4,0.0,34.0,OK
47480,ST-07,공주관측소,2025-09-26 00:30:00,8.3,90.9,1006.8,8.86,SW,32.0,21.4,0.0,54.8,정상
47481,ST-03,신탄진관측소,18-Mar-2025 23:00:00,3.9,83.3,1015.9,0.93,SE,77.8,49.9,0.0,64.4,정상
47482,ST-02,유성관측소,2025/07/20 15:00,28.3,69.1,1009.1,1.05,S,27.1,15.4,0.0,85.1,normal
47483,ST-07,공주관측소,2025-07-10 22:30:00,-999.0,80.0,1008.8,2.23,N,20.7,7.4,0.0,90.5,정상
47484,ST-12,아산관측소,2025-06-17 02:30:00,17.0,62.7,999.6,2.3,W,38.7,21.1,0.0,100.0,normal
47485,ST-08,논산관측소,2025-02-19 02:00:00,-0.1,74.4,1015.5,1.04,N,18.1,7.1,0.0,78.5,정상
47486,ST-12,아산관측소,2025-11-26 20:30:00,7.3,73.6,1019.4,5.43,NW,12.0,8.6,0.0,26.1,정상
47487,ST-06,천안관측소,2025/09/02 01:00,16.3,70.6,1005.5,6.98,S,14.7,4.2,0.0,63.4,오류
47488,ST-11,당진관측소,2025/03/05 17:30,3.9,69.0,1014.8,0.45,S,25.4,13.8,0.0,70.9,정상
47489,ST-06,천안관측소,20-Nov-2025 20:30:00,5.6,98.0,1028.0,4.72,NW,7.2,5.1,0.0,27.8,MAINT
47490,ST-08,논산관측소,2025-11-15 01:30:00,3.2,73.7,1020.9,1.54,NW,46.1,32.6,0.0,31.8,정상
47491,ST-01,대덕관측소,2025-09-29 22:00:00,16.2,64.8,1006.5,4.9,W,35.6,16.4,0.0,51.9,오류
47492,ST-04,세종관측소,2025/04/24 13:00,18.9,64.9,1022.9,1.65,N,34.1,23.4,0.0,49.4,정상
47493,ST-12,아산관측소,2025-07-18 07:00:00,23.5,47.5,1004.6,2.82,NE,25.9,,0.0,87.4,OK
47494,ST-01,대덕관측소,2025/04/24 02:00,9.0,91.8,1024.2,0.92,NW,37.3,17.0,0.0,48.3,ERROR
47495,ST-05,청주관측소,2025-06-02 18:00:00,23.6,66.9,1012.9,4.21,SW,38.0,13.6,0.0,29.1,normal
47496,ST-06,천안관측소,2025-04-05 23:00:00,5.5,72.6,1017.0,0.54,S,68.0,47.6,0.0,58.4,MAINT
47497,ST-04,세종관측소,2025/05/17 23:00,14.7,82.7,1013.7,1.0,N,72.7,53.2,0.0,38.2,OK
47498,ST-09,보령관측소,2025-03-19 22:30:00,5.9,79.7,1023.1,3.6,NW,25.5,11.4,0.0,66.1,ERROR
47499,ST-06,천안관측소,2025-07-23 03:30:00,21.4,54.5,1020.3,4.79,NE,17.8,12.6,1.2,83.9,normal
47500,ST-11,당진관측소,2025-03-03 21:30:00,1.2,96.3,1010.5,4.21,SW,110.6,43.9,0.0,70.3,OK
47501,ST-04,세종관측소,2025-06-15 03:30:00,18.4,62.8,1027.0,2.64,NW,52.0,41.6,0.0,25.4,정상
47502,ST-02,유성관측소,2025-06-05 23:30:00,13.9,67.9,1003.7,1.84,W,97.8,39.9,0.0,28.0,정상
47503,ST-10,서산관측소,2025-01-19 15:30:00,7.3,87.4,1015.9,0.59,NW,8.5,4.9,0.0,92.9,ERROR
47504,ST-11,당진관측소,2025-09-07 10:00:00,21.0,70.5,1004.2,1.47,N,47.7,26.9,0.0,61.7,OK
47505,ST-09,보령관측소,2025-07-25 11:30:00,27.1,49.8,1018.4,2.08,S,73.8,52.1,0.0,83.1,OK
47506,ST-09,보령관측소,2025/05/09 21:30,14.8,74.4,1024.8,2.4,NW,19.2,8.7,0.0,42.7,NORMAL
47507,ST-08,논산관측소,2025-04-13 16:30:00,14.7,59.8,1017.6,3.72,E,13.2,10.4,0.0,54.3,점검중
47508,ST-04,세종관측소,2025-06-20 01:30:00,17.5,70.1,1006.0,0.98,SW,19.2,12.0,0.0,98.8,OK
47509,ST-03,신탄진관측소,2025-07-28 18:30:00,-999.0,63.5,1025.8,0.43,W,118.9,76.3,0.0,79.5,정상
47510,ST-04,세종관측소,2025/04/02 06:00,7.0,66.7,1024.1,4.74,N,44.0,16.6,0.0,58.2,정상
47511,ST-05,청주관측소,2025-08-28 18:00:00,24.9,62.1,1017.1,2.94,E,202.8,122.9,0.0,67.1,MAINT
47512,ST-04,세종관측소,2025-10-27 04:30:00,4.0,84.0,1021.6,0.91,N,17.6,4.0,0.0,39.1,정상
47513,ST-03,신탄진관측소,2025-02-06 23:00:00,4.5,86.4,1015.1,1.72,W,38.4,25.8,0.0,84.0,점검중
47514,ST-11,당진관측소,2025-09-10 02:30:00,12.5,89.4,1018.0,1.42,NW,16.6,7.3,0.0,61.3,정상
47515,ST-10,서산관측소,2025-07-12 07:00:00,20.0,59.0,1007.8,4.25,S,23.2,7.7,0.0,88.9,OK
47516,ST-05,청주관측소,2025/02/10 01:00,-7.9,74.2,1015.7,8.32,E,83.8,,0.0,81.0,OK
47517,ST-03,신탄진관측소,2025-03-01 20:30:00,1.6,68.2,1010.7,1.76,S,24.5,19.9,0.0,72.9,정상
47518,ST-06,천안관측소,2025-12-02 18:00:00,7.5,87.8,1032.5,12.62,S,18.0,11.4,0.0,99.4,정상
47519,ST-02,유성관측소,2025-07-29 05:00:00,15.4,51.9,1006.5,4.69,W,37.9,14.3,0.0,79.2,OK
47520,ST-03,신탄진관측소,28-Jul-2025 16:30:00,29.1,61.6,1014.7,3.17,SE,52.1,26.7,0.0,83.6,OK
47521,ST-09,보령관측소,2025/01/12 10:00,2.9,70.4,1020.4,1.15,W,18.7,10.5,0.0,95.1,정상
47522,ST-09,보령관측소,2025-06-19 04:00:00,18.0,64.0,1006.8,0.64,S,77.7,48.1,2.0,100.0,정상
47523,ST-08,논산관측소,2025-11-27 07:00:00,2.8,74.5,1010.3,2.1,SE,105.8,56.6,0.0,26.7,OK
47524,ST-01,대덕관측소,2025-10-06 19:00:00,17.5,68.3,1014.2,8.61,남서,10.0,5.9,0.0,49.1,normal
47525,ST-06,천안관측소,2025-05-04 08:00:00,16.6,68.3,1015.6,0.83,동,13.7,7.1,0.0,44.9,정상
47526,ST-05,청주관측소,2025-11-17 16:30:00,7.6,83.7,1029.4,4.5,N,9.1,4.1,0.0,29.8,OK
47527,ST-08,논산관측소,22-Nov-2025 11:30:00,6.3,80.5,1018.6,2.15,E,19.8,19.1,0.0,27.4,OK
47528,ST-01,대덕관측소,2025-06-13 04:30:00,15.3,50.4,1012.6,2.11,NW,33.8,20.2,0.0,25.6,점검중
47529,ST-05,청주관측소,2025/04/20 15:30,18.6,64.3,1019.9,4.15,SE,16.3,3.4,0.0,50.7,NORMAL
47530,ST-02,유성관측소,2025-09-03 21:30:00,-999.0,70.5,1007.9,2.78,N,15.7,,0.0,65.1,normal
47531,ST-07,공주관측소,2025-10-05 13:00:00,19.4,58.6,1010.5,3.56,N,13.7,7.7,0.0,50.3,점검중
47532,ST-04,세종관측소,2025-04-23 10:30:00,-999.0,67.2,1011.1,1.19,W,42.9,23.9,0.0,50.7,OK
47533,ST-08,논산관측소,2025-05-29 16:30:00,26.5,52.5,1014.5,1.02,N,42.3,30.4,0.0,32.0,오류
47534,ST-07,공주관측소,2025-08-24 00:30:00,13.7,69.6,1007.5,3.68,남,62.4,,0.0,70.4,OK
47535,ST-02,유성관측소,2025-04-10 16:00:00,14.0,72.9,1011.6,0.83,북동,37.5,26.7,0.0,53.2,normal
47536,ST-12,아산관측소,2025/05/29 12:30,23.7,64.2,1015.9,2.84,NW,17.9,7.7,0.0,32.1,OK
47537,ST-11,당진관측소,2025/11/18 05:00,0.3,,1005.2,1.63,E,31.0,,0.0,29.9,정상
47538,ST-03,신탄진관측소,2025-02-10 00:30:00,1.8,73.1,999.2,1.17,SE,16.2,2.6,0.0,81.2,OK
47539,ST-04,세종관측소,07-Nov-2025 16:30:00,9.6,82.7,1020.7,5.65,N,5.9,0.5,1.1,34.5,점검중
47540,ST-08,논산관측소,2025-12-12 06:30:00,,62.5,1014.4,0.83,N,29.2,,0.0,95.9,오류
47541,ST-01,대덕관측소,2025-10-24 03:00:00,5.6,74.3,1022.0,2.19,NW,58.8,31.7,0.0,41.2,OK
47542,ST-04,세종관측소,2025-11-23 02:30:00,-3.7,79.1,1006.1,2.82,북,61.6,28.0,0.0,27.5,정상
47543,ST-06,천안관측소,2025-07-04 13:00:00,27.1,47.9,1018.2,3.03,SW,35.6,21.3,0.0,92.1,MAINT
47544,ST-12,아산관측소,2025/04/21 16:30,19.6,55.6,1015.5,0.58,SW,65.2,29.9,0.0,50.4,정상
47545,ST-05,청주관측소,2025/04/18 22:00,10.6,73.3,1008.0,2.14,S,29.3,16.3,0.0,49.9,OK
47546,ST-03,신탄진관측소,26-Sep-2025 23:00:00,13.4,67.5,1010.5,0.9,N,52.8,33.7,0.0,53.2,정상
47547,ST-04,세종관측소,2025-03-02 02:30:00,2.9,82.7,1002.4,6.96,W,30.1,18.3,0.0,71.8,정상
47548,ST-08,논산관측소,2025-09-19 20:30:00,18.7,58.7,1021.8,4.2,SW,39.8,22.7,0.0,56.1,정상
47549,ST-03,신탄진관측소,2025-07-21 00:30:00,22.8,68.4,1014.0,3.96,NW,9.0,8.8,0.0,86.6,NORMAL
47550,ST-07,공주관측소,2025-05-04 04:30:00,10.2,78.4,1017.0,4.02,SW,,30.2,0.0,41.7,점검중
47551,ST-10,서산관측소,2025-02-24 23:00:00,-1.9,80.8,1013.7,1.71,SW,11.1,8.4,,74.3,normal
47552,ST-10,서산관측소,2025-09-18 03:30:00,11.2,80.4,1013.3,2.38,SW,18.6,7.3,0.0,57.1,정상
47553,ST-08,논산관측소,2025-05-15 05:00:00,15.4,88.4,1021.4,4.18,SW,,32.4,0.0,38.2,정상
47554,ST-11,당진관측소,2025-07-05 01:00:00,17.9,59.7,1005.2,2.27,SW,238.5,131.4,3.0,91.0,normal
47555,ST-01,대덕관측소,2025-02-09 11:30:00,6.9,87.4,1005.9,1.83,NE,18.2,10.4,0.0,82.3,ERROR
47556,ST-04,세종관측소,2025-09-28 10:30:00,16.0,72.2,1004.5,5.08,SW,43.6,14.7,0.0,53.1,ERROR
47557,ST-05,청주관측소,2025-07-07 06:00:00,20.7,56.5,1003.8,2.58,NW,18.4,10.8,0.0,88.9,정상
47558,ST-09,보령관측소,2025-05-13 03:30:00,12.1,82.3,1018.5,0.98,NE,82.8,49.7,0.4,39.4,정상
47559,ST-12,아산관측소,09-Jan-2025 18:00:00,3.4,76.2,1004.1,3.23,S,44.0,25.8,0.0,94.3,OK
47560,ST-11,당진관측소,18-Jan-2025 20:30:00,-1.4,77.4,1012.1,1.18,S,32.2,15.7,0.0,91.5,정상
47561,ST-06,천안관측소,2025-11-02 23:30:00,5.8,80.7,1008.4,4.14,NW,17.7,8.0,0.0,36.8,점검중
47562,ST-10,서산관측소,2025/11/18 10:30,5.5,69.4,1019.0,5.4,S,21.7,8.8,1.0,29.5,정상
47563,ST-09,보령관측소,2025-02-05 08:30:00,2.4,86.2,1015.9,2.75,NW,49.7,29.1,0.0,84.8,MAINT
47564,ST-10,서산관측소,2025-02-05 15:30:00,6.9,76.3,1005.7,0.24,E,25.5,17.2,0.0,83.8,OK
47565,ST-01,대덕관측소,2025/02/01 09:30,5.1,79.1,1009.5,1.77,E,15.2,7.2,0.0,85.6,정상
47566,ST-02,유성관측소,2025-03-18 23:00:00,1.3,70.1,1009.0,2.96,NW,27.2,14.5,0.0,65.4,NORMAL
47567,ST-03,신탄진관측소,2025-05-12 13:00:00,21.2,66.4,1015.2,1.9,SE,41.8,23.2,0.0,39.7,정상
47568,ST-01,대덕관측소,2025-09-03 01:00:00,17.2,68.8,1015.7,1.25,S,23.3,12.6,3.2,63.8,정상
47569,ST-10,서산관측소,2025-11-30 11:00:00,9.2,87.6,1013.0,5.6,SW,12.7,10.7,0.0,99.5,OK
47570,ST-12,아산관측소,2025/02/02 21:30,-0.5,89.4,1007.3,1.35,S,33.5,22.9,0.0,84.7,정상
47571,ST-12,아산관측소,2025-05-15 11:00:00,18.2,68.6,1015.0,1.74,북동,59.9,32.8,0.0,40.2,ERROR
47572,ST-12,아산관측소,2025-06-26 03:00:00,18.5,62.7,1018.5,6.5,남서,26.7,19.0,0.0,95.4,OK
47573,ST-03,신탄진관측소,2025-05-11 02:00:00,15.0,68.2,1007.7,0.4,N,33.2,17.1,0.0,40.8,정상
47574,ST-04,세종관측소,2025-07-03 00:30:00,20.4,69.1,998.6,1.58,NW,80.3,49.6,0.0,92.7,정상
47575,ST-05,청주관측소,07-Mar-2025 18:00:00,10.7,80.1,1010.7,4.95,E,50.1,23.1,0.0,69.1,OK
47576,ST-06,천안관측소,2025-08-23 19:30:00,24.2,60.9,1009.8,2.12,W,20.0,7.1,0.0,69.6,정상
47577,ST-10,서산관측소,2025-11-19 21:00:00,6.4,74.5,1000.9,1.2,SE,22.3,19.2,0.0,29.0,OK
47578,ST-12,아산관측소,2025/06/29 06:30,23.2,59.2,1005.1,1.63,NW,15.8,11.9,0.0,94.1,NORMAL
47579,ST-02,유성관측소,2025-10-11 06:30:00,9.5,92.9,1006.2,1.27,NW,30.8,18.6,0.0,46.1,정상
47580,ST-09,보령관측소,2025-03-16 19:00:00,10.5,80.1,1005.6,7.1,SW,22.4,11.5,0.0,66.2,OK
47581,ST-10,서산관측소,2025/07/19 18:30,26.7,58.0,1009.5,1.92,북,25.6,15.6,0.0,84.4,OK
47582,ST-07,공주관측소,2025/06/03 02:30,14.9,74.0,1007.4,2.02,SE,11.2,9.4,0.0,29.6,점검중
47583,ST-09,보령관측소,2025-05-27 10:30:00,20.5,66.2,1007.2,4.46,NE,37.2,,0.0,33.0,점검중
47584,ST-03,신탄진관측소,2025/12/01 15:00,8.5,89.9,1030.3,1.32,SE,65.7,32.6,1.1,99.5,오류
47585,ST-09,보령관측소,2025-05-08 20:30:00,19.3,54.6,1022.5,4.47,E,63.8,36.9,0.0,41.5,OK
47586,ST-03,신탄진관측소,2025-07-06 00:00:00,22.5,72.3,1009.4,0.95,NE,45.7,32.3,0.0,91.2,정상
47587,ST-04,세종관측소,2025-05-15 12:30:00,21.8,68.0,1020.2,0.84,W,67.6,41.9,0.0,39.1,오류
47588,ST-02,유성관측소,2025-02-26 02:30:00,-2.2,90.6,1005.6,3.98,W,18.7,14.9,0.0,75.0,정상
47589,ST-05,청주관측소,2025-10-19 01:30:00,7.4,86.6,1013.4,0.48,NW,80.7,58.0,0.0,43.1,정상
47590,ST-07,공주관측소,2025/02/15 14:30,5.7,77.0,1019.4,0.6,NW,48.7,26.4,0.0,79.4,MAINT
47591,ST-12,아산관측소,2025/05/22 13:30,23.7,46.6,1011.8,1.62,S,103.5,65.5,0.0,35.4,NORMAL
47592,ST-09,보령관측소,2025-11-11 17:00:00,11.3,60.4,1006.9,2.37,S,45.7,25.2,0.0,32.3,정상
47593,ST-02,유성관측소,17-Mar-2025 13:30:00,6.0,80.6,1003.7,1.9,W,21.9,11.3,0.0,66.7,OK
47594,ST-07,공주관측소,2025-02-03 23:00:00,-0.2,83.8,1013.5,0.89,SE,17.1,13.4,0.0,85.7,normal
47595,ST-09,보령관측소,2025-03-19 20:00:00,9.8,65.6,1013.0,2.25,S,77.8,41.5,0.0,63.7,정상
47596,ST-05,청주관측소,2025-04-15 00:30:00,7.5,73.0,1029.3,0.49,N,61.1,34.2,0.0,52.2,정상
47597,ST-02,유성관측소,2025-10-24 11:30:00,11.7,80.3,1010.5,2.08,W,19.3,14.0,0.0,41.6,점검중
47598,ST-10,서산관측소,2025/07/24 09:30,22.3,60.6,995.0,0.85,NW,68.2,32.4,0.0,82.9,normal
47599,ST-04,세종관측소,2025-07-08 16:00:00,25.9,66.3,1013.0,1.67,N,14.9,7.7,0.0,88.6,OK
47600,ST-04,세종관측소,2025-06-13 07:30:00,20.0,52.4,1024.8,2.35,SE,31.3,22.2,,26.0,OK
